dedo1,dedo2,dedo3,dedo4,dedo5,posicion_mano,movimiento,letra
0,308,717,161,904,1.19,False,t
0,308,705,160,903,1.18,False,t
0,318,828,160,893,1.21,False,t
0,333,837,157,792,1.23,False,t
0,335,777,144,654,1.18,False,t
0,317,705,153,719,1.24,False,t
0,318,682,137,652,1.26,False,t
0,319,607,131,577,1.23,False,t
0,311,538,116,549,1.25,False,t
0,308,553,110,534,1.24,False,t
0,309,538,111,545,1.26,False,t
0,307,529,101,608,1.25,False,t
0,305,521,103,596,1.27,False,t
0,304,518,102,588,1.26,False,t
0,304,506,103,574,1.25,False,t
0,300,509,102,541,1.26,False,t
0,304,491,104,543,1.27,False,t
0,305,518,111,561,1.27,False,t
0,307,503,120,573,1.28,False,t
0,312,518,123,627,1.27,False,t
0,309,529,125,613,1.26,False,t
999,999,999,0,216,1.05,False,u
999,999,999,0,220,1.05,False,u
999,999,999,0,231,1.08,False,u
999,999,999,0,216,1.06,False,u
990,999,999,0,218,1.06,False,u
999,999,999,0,218,1.04,False,u
977,999,999,0,213,1.05,False,u
999,999,999,0,216,1.04,False,u
999,999,999,0,219,1.05,False,u
999,999,999,0,213,1.04,False,u
999,999,999,0,211,1.06,False,u
999,999,999,0,174,1.04,False,u
999,999,999,0,183,1.04,False,u
999,999,999,0,191,1.06,False,u
988,999,999,0,189,1.04,False,u
999,999,999,0,176,1.03,False,u
999,999,999,0,169,1.04,False,u
999,999,999,0,152,1.05,False,u
998,999,999,0,150,1.05,False,u
955,999,999,0,149,1.04,False,u
999,999,999,0,174,1.03,False,u
986,999,999,0,166,1.06,False,u
970,999,999,0,166,1.03,False,u
999,999,999,0,158,1.02,False,u
999,999,999,0,160,1.04,False,u
999,999,999,0,164,1.04,False,u
966,999,999,0,157,1.01,False,u
916,999,999,0,168,1.03,False,u
999,999,999,0,158,1.04,False,u
999,999,999,0,156,1.02,False,u
999,999,999,0,406,1.13,False,v
999,999,999,0,413,1.11,False,v
999,999,999,0,402,1.15,False,v
999,999,999,0,397,1.13,False,v
999,999,999,0,370,1.12,False,v
999,999,999,0,405,1.12,False,v
999,999,999,0,414,1.14,False,v
999,999,999,0,411,1.1,False,v
999,999,999,0,419,1.13,False,v
999,999,999,0,418,1.11,False,v
999,999,999,0,429,1.13,False,v
999,999,999,0,432,1.13,False,v
999,951,999,0,426,1.08,False,v
999,966,999,0,420,1.13,False,v
999,951,999,0,403,1.15,False,v
999,933,999,0,406,1.14,False,v
999,941,999,0,421,1.13,False,v
999,966,999,0,415,1.2,False,v
999,973,999,3,423,1.1,False,v
999,946,999,4,436,1.16,False,v
999,940,999,1,431,1.13,False,v
999,959,999,5,418,1.14,False,v
999,991,999,6,423,1.16,False,v
999,999,999,6,432,1.19,False,v
999,999,999,5,431,1.17,False,v
999,999,999,6,426,1.18,False,v
999,999,999,6,436,1.14,False,v
999,999,999,6,448,1.17,False,v
999,999,999,8,457,1.18,False,v
999,999,999,14,456,1.15,False,v
472,999,999,956,13,1.15,False,w
503,999,999,967,18,1.17,False,w
477,999,999,999,16,1.17,False,w
442,999,999,999,18,1.18,False,w
498,999,999,999,17,1.18,False,w
478,999,999,982,28,1.18,False,w
442,999,999,989,24,1.18,False,w
442,999,999,999,13,1.19,False,w
439,999,999,999,2,1.18,False,w
475,972,999,999,0,1.17,False,w
467,951,999,999,12,1.19,False,w
461,958,999,999,13,1.16,False,w
487,946,999,999,8,1.18,False,w
508,965,999,999,1,1.17,False,w
503,967,999,993,0,1.16,False,w
494,956,999,999,0,1.18,False,w
450,943,999,996,3,1.17,False,w
472,962,999,999,0,1.19,False,w
501,966,999,999,8,1.17,False,w
500,999,999,999,0,1.16,False,w
523,999,999,999,0,1.18,False,w
496,999,999,999,5,1.19,False,w
479,999,999,999,10,1.17,False,w
494,999,999,999,8,1.19,False,w
498,999,999,999,10,1.18,False,w
493,999,999,999,5,1.19,False,w
502,999,999,999,0,1.17,False,w
499,999,999,999,2,1.19,False,w
508,999,999,999,3,1.19,False,w
520,999,999,999,0,1.17,False,w
950,82,222,552,418,1.19,False,x
999,82,246,555,418,1.18,False,x
999,85,249,539,413,1.38,False,x
999,88,252,562,417,1.34,False,x
972,85,255,613,417,1.09,False,x
979,88,258,586,414,1.41,False,x
957,90,255,573,415,1.13,False,x
952,82,243,538,392,1.13,False,x
984,84,219,515,391,1.42,False,x
999,79,231,499,385,1.58,False,x
987,71,240,501,384,1.09,False,x
959,69,228,483,374,1.24,False,x
916,70,240,496,382,1.33,False,x
920,68,216,472,379,1.22,False,x
920,70,225,477,374,1.27,False,x
944,75,210,471,363,1.42,False,x
764,76,204,461,394,1.24,True,x
906,79,231,460,368,1.51,False,x
951,80,231,493,409,1.39,False,x
929,82,246,498,434,1.55,False,x
932,85,222,471,376,1.39,False,x
948,78,183,494,367,1.36,False,x
999,79,216,485,368,1.87,False,x
999,80,231,529,405,1.34,False,x
961,82,258,557,409,1.46,False,x
917,82,276,545,407,1.61,False,x
953,89,276,554,398,1.35,False,x
999,91,249,550,369,1.55,False,x
999,93,252,539,401,1.44,False,x
966,88,261,584,411,1.34,False,x
742,76,222,687,445,0.87,False,x
717,70,222,666,407,1.32,False,x
733,76,222,684,403,1.94,False,x
710,69,204,680,419,1.37,False,x
767,69,222,692,437,1.28,False,x
721,70,243,669,425,1.43,False,x
725,73,225,672,410,2.38,True,x
816,70,246,666,407,1.83,False,x
797,74,222,675,408,1.44,False,x
812,78,255,692,441,1.37,False,x
903,80,252,667,418,1.16,False,x
901,79,216,667,438,2.57,False,x
768,82,240,660,403,1.48,False,x
882,88,255,690,441,1.06,False,x
921,88,252,663,416,1.43,False,x
962,86,243,661,402,2.39,False,x
813,86,228,657,407,1.33,False,x
775,106,270,688,446,0.92,False,x
841,95,264,662,418,1.26,False,x
838,88,267,650,403,2.12,False,x
868,98,252,652,401,1.19,False,x
841,105,246,694,403,0.36,False,x
750,111,312,664,428,1.44,False,x
978,100,264,657,407,1.59,False,x
810,103,246,638,398,1.17,False,x
938,118,273,667,401,0.37,False,x
912,120,291,667,425,1.04,False,x
900,126,276,650,387,2.11,True,x
721,120,252,636,438,1.61,False,x
936,117,288,698,405,0.58,True,x
947,767,999,999,901,1.04,False,y
946,766,999,999,888,1.08,False,y
952,757,999,999,890,1.07,False,y
951,757,999,999,901,1.07,False,y
908,766,999,999,885,1.06,False,y
893,774,999,999,918,1.07,False,y
904,777,999,999,931,1.06,False,y
944,783,999,999,907,1.06,False,y
929,789,999,999,915,1.08,False,y
911,779,999,999,942,1.08,False,y
908,775,999,999,943,1.08,False,y
963,782,999,999,929,1.08,False,y
890,772,999,999,935,1.06,False,y
883,775,999,999,942,1.06,False,y
882,783,999,999,916,1.07,False,y
967,881,999,999,859,1.11,False,y
952,849,999,999,913,1.08,False,y
880,896,999,999,913,1.06,False,y
854,844,999,999,906,1.09,False,y
900,760,999,999,919,1.07,False,y
906,782,999,999,915,1.08,False,y
890,788,999,999,905,1.05,False,y
896,770,999,999,907,1.08,False,y
908,747,999,999,886,1.07,False,y
999,800,999,840,885,1.06,False,y
996,421,840,396,999,1.05,False,y
967,234,646,370,999,1.09,False,y
973,185,538,355,929,1.0,False,y
971,183,452,354,893,1.07,False,y
973,179,365,366,962,1.06,False,y
467,999,476,201,337,0.96,False,z
560,959,485,174,360,1.89,True,z
564,969,389,155,355,2.38,False,z
539,973,341,155,343,1.73,True,z
501,982,318,177,355,0.57,False,z
754,953,327,181,370,1.75,True,z
586,970,365,161,368,2.87,False,z
557,999,404,152,355,1.49,True,z
475,999,458,182,352,0.76,False,z
999,999,485,167,360,2.87,True,z
560,999,497,180,356,2.07,True,z
289,999,482,200,360,1.29,False,z
622,999,497,192,345,1.3,True,z
611,999,476,172,357,2.73,False,z
590,999,449,171,354,2.08,True,z
529,999,491,200,346,1.25,True,z
511,999,491,203,344,1.15,True,z
999,999,464,184,347,2.64,False,z
619,999,515,203,337,1.74,True,z
481,999,494,215,415,0.77,False,z
558,999,491,169,398,2.87,True,z
473,926,383,149,387,2.09,True,z
374,888,335,182,374,0.91,False,z
387,839,282,191,382,1.15,True,z
601,670,264,140,360,2.87,False,z
558,676,222,145,370,1.69,True,z
289,694,282,176,426,0.11,False,z
837,685,255,164,409,2.3,True,z
559,690,258,148,379,2.45,True,z
535,728,228,151,378,1.22,True,z
